counter_name,installation_date,count_datetime,hourly_count,coordinates,month_year,id_compteur,counter,name,id,arrondissement,year,month,day,hour,weekday,arrondissement_clean,latitude,longitude,is_rush_hour,is_weekend
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-10 14:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,10,14,Wednesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-10 16:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,10,16,Wednesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-10 17:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,10,17,Wednesday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-10 22:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,10,22,Wednesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 01:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,1,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 02:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,2,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 05:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,5,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 06:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,6,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 08:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,8,Thursday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 10:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,10,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 11:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,11,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 13:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,13,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 14:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,14,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 15:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,15,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 17:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,17,Thursday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 18:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,18,Thursday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-11 20:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,11,20,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-12 02:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,12,2,Friday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-12 10:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,12,10,Friday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-12 19:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,12,19,Friday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-12 20:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,12,20,Friday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-13 01:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,13,1,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-13 02:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,13,2,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-13 11:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,13,11,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-13 18:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,13,18,Saturday,10,48.83507,2.33305,True,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-13 21:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,13,21,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-13 22:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,13,22,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-13 23:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,13,23,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-14 00:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,14,0,Sunday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-14 01:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,14,1,Sunday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-14 05:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,14,5,Sunday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-14 06:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,14,6,Sunday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-14 14:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,14,14,Sunday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-14 17:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,14,17,Sunday,10,48.83507,2.33305,True,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-14 18:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,14,18,Sunday,10,48.83507,2.33305,True,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-15 06:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,15,6,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-15 07:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,15,7,Monday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-15 09:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,15,9,Monday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-15 11:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,15,11,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-15 21:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,15,21,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-15 23:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,15,23,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-16 00:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,16,0,Tuesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-16 07:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,16,7,Tuesday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-16 09:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,16,9,Tuesday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-16 14:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,16,14,Tuesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-17 01:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,17,1,Wednesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-17 06:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,17,6,Wednesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-17 08:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,17,8,Wednesday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-17 13:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,17,13,Wednesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-17 19:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,17,19,Wednesday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-17 23:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,17,23,Wednesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 00:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,0,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 01:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,1,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 05:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,5,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 08:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,8,Thursday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 15:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,15,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 16:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,16,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 17:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,17,Thursday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 19:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,19,Thursday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 20:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,20,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-18 21:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,18,21,Thursday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-19 05:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,19,5,Friday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-19 07:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,19,7,Friday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-19 10:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,19,10,Friday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-19 16:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,19,16,Friday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-19 18:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,19,18,Friday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-19 19:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,19,19,Friday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 00:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,0,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 05:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,5,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 07:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,7,Saturday,10,48.83507,2.33305,True,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 10:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,10,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 11:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,11,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 12:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,12,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 16:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,16,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 19:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,19,Saturday,10,48.83507,2.33305,True,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 20:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,20,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-20 21:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,20,21,Saturday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-21 09:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,21,9,Sunday,10,48.83507,2.33305,True,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-21 11:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,21,11,Sunday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-21 15:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,21,15,Sunday,10,48.83507,2.33305,False,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-21 17:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,21,17,Sunday,10,48.83507,2.33305,True,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-21 18:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,21,18,Sunday,10,48.83507,2.33305,True,True
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 00:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,0,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 05:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,5,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 07:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,7,Monday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 08:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,8,Monday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 09:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,9,Monday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 13:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,13,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 14:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,14,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 15:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,15,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 17:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,17,Monday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-22 21:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,22,21,Monday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-23 00:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,23,0,Tuesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-23 04:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,23,4,Tuesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-23 08:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,23,8,Tuesday,10,48.83507,2.33305,True,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-23 12:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,23,12,Tuesday,10,48.83507,2.33305,False,False
106 avenue Denfert Rochereau NE-SO,2012-02-22,2024-07-23 15:00:00+00:00,0,"{'lon': 2.33305, 'lat': 48.83507}",2024-07,100003098-101003098,Y2H20114504,106 avenue Denfert Rochereau,100003098,10,2024,7,23,15,Tuesday,10,48.83507,2.33305,False,False
